Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
68,0.8469281859692819,,,,,0.4492730078791325,0.7708594682250711,,,,,,0.0,,0.5463439318546006,,0.1204724409448819
69,0.6861788617886179,,0.0,,,0.6010842952081147,0.7938407746100054,,,,,,,,0.6249656310145725,,0.24951456310679612
70,0.894649177597335,,,,,0.6563073394495413,0.805757708607336,0.8779539800995025,,,,,,,0.4385614385614386,,0.4347240915208614
71,0.46711277950057123,,,,,0.25939740078093126,0.6832066421699251,,,,,,0.5044689800210305,,0.7692111829709223,,
72,0.9433888599687663,,,,,0.4191097412371873,0.8038886221795487,,,,,,,,0.7002702481369257,,0.32
73,0.8235294117647058,,,,,0.16079295154185022,0.8702890596414197,,,,,,,,0.6843338976429223,,0.8017348203221809
74,0.0,,,,,0.36767615933924114,0.650316708970753,0.0,,,,,0.0,,0.7386969228124463,,0.4001874414245548
75,0.7818917237087741,,,,,0.377614641995173,0.7736502005941261,,,,,,0.4645161290322581,,0.9096890817064353,,0.2596685082872928
76,0.9810892877733789,,,,,0.11385408990420044,0.9062834756526796,,,,,,,0.352,0.8416737348035058,,0.5736196319018405
77,0.36235955056179775,,,0.0,,0.13379204892966362,0.9003065710319297,,,,,,0.0,0.0,0.9003010124965795,,0.9709230081017943
78,0.7066541705716963,,,,,0.3796529527008116,0.8688237227476902,,,,,,,0.266304347826087,0.6629335822056307,,0.5258040388930442
79,0.6980801433077612,,,,,0.47976045247865146,0.8190019557125734,,,,,0.0,0.36177007299270075,,0.23326610967060404,,0.5264623955431755
80,0.9421884376875375,,,,,0.42983598021348607,0.847270771712826,,,,,,0.0,,0.7409534750143596,,0.5026894865525673
81,0.9195784167716806,,,,,0.3038371182458888,0.8402241843293374,0.0,,,,,0.0,0.0,0.7263743643864531,,0.5425138632162662
82,0.6943061268672873,,,,,0.2947324414715719,0.9052915008194802,,,,,,0.06487695749440715,,0.7282234408876419,,0.4072164948453608
83,0.47023153252480704,,,,,0.16458519179304193,0.8894152724863342,0.4382306477093207,,,,,,0.23423423423423423,0.9289827837051406,,0.1991869918699187
84,0.5611179995866915,,,,,0.44999047437607165,0.8228386379248307,,,,,,0.38220551378446116,,0.3627637800832804,,0.764414646725116
85,0.9478325402715327,,,,,0.37163978494623656,0.8758498035053498,0.3398710370768404,,,,,0.0,0.37184115523465705,0.24301732925586136,,0.4966292134831461
86,0.01744186046511628,,,,,0.0132398753894081,0.8961060412107198,0.6540120793787748,,0.6923076923076923,,,,0.0,0.9682220867257272,,0.9418296745536858
87,0.9616489514507326,,,,,0.3074686534617481,0.85240989161789,,,,,,,0.17289719626168223,0.7534386722746391,,0.282172373081464
88,0.9258246311950936,,,,,0.22705089472461074,0.7429121772106182,0.0,,,,,0.35486160397445,,0.8356410717496853,,0.5725477906612347
89,0.6409621993127148,,,,,0.7518905293482175,0.8165583327749112,,,,,,0.3875365141187926,,0.8044207617919874,,0.6346489142494849
90,0.7943658759124088,,,,,0.23950699533644237,0.6886857878832913,0.7014576210185351,,,,,,,0.38040260509177026,,0.47685185185185186
91,0.672316384180791,,,,,0.6880974924406708,0.6151637279596978,0.0,,,,,0.22239031770045387,,0.5930599369085173,,0.0
92,0.8395898402970122,,,,,0.47829869502174965,0.8403109733676525,,,,,,0.0,0.0,0.5498421290031574,,0.5645017793594306
93,0.6447028423772609,,,0.7710412632206167,,0.017543859649122806,0.9331148121899362,,,0.0,,,,0.06993006993006994,0.8543569356398409,,0.9426173875485901
94,0.6460080204156033,,,,,0.5060483870967742,0.7952223383257866,,,,,,0.0,,0.7028908817467833,,0.4445916114790287
95,0.9453274607430103,,,,,0.40493101477671645,0.7953512424811519,,,,,,0.0,,0.518581081081081,,0.24483306836248012
96,0.8112646855563235,,,,,0.35183841315916786,0.7927024218687555,,,,,0.0,0.24779627815866798,0.0,0.5650849264985909,,0.024390243902439025
97,0.9177924027248585,,,,,0.457171876763345,0.7886178861788617,,,,,,0.0,,0.8417554256426684,,0.0
98,0.7915959676614432,,,,,0.49042039972432805,0.7495935855399113,0.0,,,,,0.0,,0.5270702392766567,,0.5183503594400303
99,0.8482765591832608,,,0.8662739322533137,,0.0,0.833840848222475,0.13029477334654446,,,,,,0.0,0.8583774250440918,,0.9023350450537738
100,0.9078366194617732,,,,,0.39316531396838955,0.7206460061108686,,,,,,0.6378251973107278,,0.4735565259582727,,0.4967188288743059
101,,,,,,0.15674854393517346,0.9035166226452163,0.9153593185616475,,,,,,,,,0.7061482820976492
102,0.9168202158462754,,,,,0.6193324173603815,0.8128631590170051,0.17572371762315897,,,,,0.0,,0.673029673029673,,0.3189792663476874
103,0.9021241149521033,,,,,0.3751602701085563,0.7995566952062236,,,,,,,,0.6565531325213332,,0.34854771784232363
104,0.46579804560260585,,,,,0.39253466623669786,0.8089822508074088,0.0,,,,,0.5854821235102925,,0.8928606452878297,,0.0
105,0.8330475646154823,,,,,0.542073924278171,0.795978813854624,0.560253841015364,,,,,0.17314487632508835,,0.3696962533979435,,0.6406712734452122
106,0.21009771986970685,,,0.6587040907733652,,,0.9633311988136565,,,0.0,,,,0.0,0.8636465199419059,,0.9573682870959531
107,0.8321774193548387,,,,,0.4788757449079427,0.7876787678767877,,,,,,0.38754045307443363,,0.7382950261461754,,0.3144722524483134
108,0.5549430882668767,,,,,0.6184651573066745,0.7661741887607098,0.2328372539606337,,,,,0.0,,0.17938844847112118,,0.6118029236599891
109,0.6932579839663556,,,,,0.4627558919662825,0.8771859618232022,,,,,,0.17563025210084032,,0.4096906012842966,,0.2838709677419355
110,0.5223730517848165,,,,,0.05274463007159905,0.8466207262125629,0.0,,,,,,0.0,0.7048455804046858,,0.9564665127020785
111,0.9309027777777777,,,,,0.125,0.7968380920807261,,,,,,0.0,,0.8429327521793275,,0.813490364025696
112,0.8300978726846234,,,,,0.3120409525929223,0.3974650761261968,0.18142957252978276,,,,,0.0,,0.6001055285220144,,
113,0.878419452887538,,,,,0.30229276895943563,0.7414309757399121,,,,,,0.0,,0.5610307035890572,,0.0
114,0.5324909747292419,,,0.5077701481749187,,0.2792240939254722,0.8718946003714215,,,0.13496932515337423,,,,0.08496732026143791,0.7762275495259385,,0.9254506046087155
115,0.9444223582730381,,,,,0.40493591780531724,0.8088630103552875,0.5591317365269461,,,,,0.0,0.0,0.6063687449826064,,0.4351851851851852
116,0.8855905998763142,,,,,0.5885903814262023,0.8558282208588958,0.7651150347779562,,,,,,,0.5379688929551693,,0.39759036144578314
117,0.9436540716944571,,,,,0.4119072343371409,0.8604817421909371,,,,,,0.06859205776173286,0.0,0.7625,,0.4030110017371164
118,0.8470553765016114,,,,,0.2630160480215607,0.845227088061416,,,,,,0.10393258426966293,,0.697606142728094,,0.060240963855421686
119,0.8911457004337842,,,,,0.22840827980014275,0.9033047735618115,,,0.2558714462299135,,,0.0,0.2430379746835443,0.7793721319833928,,0.889412997903564
120,0.9024265905383361,,,,,0.569681861348528,0.8228562709795545,,,,,,0.2801120448179272,,0.6385114524984749,,
121,0.8994623307637495,,,,,0.538352974384306,0.7469231073647552,0.0,,,,,0.19444444444444445,,0.7794652058360905,,0.4242652599849284
122,0.8088935944944415,,,,,0.3472294961768095,0.8603959263073578,0.0,,,,,,,0.7816758480719049,,0.5350278983261004
123,0.8731790916880892,,,,,0.4481720430107527,0.9116266155088854,,,,,,0.0,,0.8384066794225082,,0.5005458515283843
124,0.7379860418743769,,,,,0.5979880421372307,0.7858414009111617,0.0,,,,,,,0.7989397420038876,,0.6391220142027114
