Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
50,0.852391854440294,0.36472346786248133,0.7195540308747856,,,0.6630869500814695,0.8125593885560835,,,,,0.7888888888888889,0.24489795918367346,0.13333333333333333,0.7478138222849083,,0.3333333333333333
51,0.8837027175189913,,,,,0.7340023458881794,0.7566953344325119,0.0,,,,,0.7462627852084972,,0.3698492462311558,,0.12324929971988796
52,0.8245656961096158,,,,,0.5554108325192663,0.8023560209424084,,,,,,0.5092150170648464,,0.7921995336677736,,0.46536412078152756
53,0.3485342019543974,,,0.0,,0.01915367483296214,0.8820332355816227,,,0.0,,,,0.0,0.9448684637869438,,0.9605170387779084
54,0.4540540540540541,,,,,0.10898082744702321,0.935064935064935,,,,,,,0.0,0.8999659458539078,,0.959603118355776
55,0.8679314118934696,,,,,0.5115329852871381,0.8027163904235728,,,,,,,,0.5491063829787234,,0.7326169405815424
56,0.890188008605369,,,,,0.312493274507694,0.7863804092586381,,,,,,0.34101382488479265,,0.5391832958900489,,0.3883495145631068
57,0.8765934151872996,,,,,0.29966645820304355,0.7763883236523734,,,,,,0.059496567505720827,,0.6815698517114506,,0.11564625850340136
58,0.942831541218638,,,,,0.1710716001922153,0.8405415792118722,0.6200671704450041,,,,,0.0,,0.7476385671003386,,0.7067238912732475
59,0.8747490967482938,,,,,0.2909582352428285,0.7353008093086749,,,,,,0.3867016622922135,,0.6410404624277457,,0.7555923777961889
60,0.9513024657957796,,,,,0.2600745298552734,0.6474309268252867,0.0,,,,,0.3283018867924528,,0.7753269784970073,,0.4895359417652411
61,0.852029007869156,,,,,0.5277739490006892,0.8640542744865426,,,,,,,,0.8785622225404554,,0.4930139720558882
62,0.6074681238615665,0.0,0.6476014760147601,,,0.368796992481203,0.8197097670200102,0.20739219712525667,,,,0.6291079812206573,,,0.0,,0.33801169590643276
63,0.803129074315515,,,,,0.4085106382978723,0.7810569848004726,,,,,,0.3333333333333333,,0.7573595004460303,,0.4665951578302176
