Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
57,0.8666666666666667,,,,,0.5298082510168507,0.8449957921640744,,,,,,,,0.7484276729559748,,0.8240971357409713
58,0.7912269129287599,,,,,0.4777756397921878,0.8312159709618875,,,,,,,0.0,0.6603006907761073,,0.5635641316685585
59,0.8305397914741982,,,,,0.35623911781775974,0.7501237930180737,,,,,,0.0014388489208633094,,0.37014369345396486,,0.6838175400488732
60,0.8965942028985507,,,,,0.35669226549643446,0.8389043457815745,,,,,,,,0.7398341088407849,,0.006329113924050633
61,0.6156373193166885,,,,,0.29722458227131127,0.8125454167964289,,,,,,0.0,,0.679496317415063,,0.7405646359583953
62,0.9639051967819091,,,,,0.5308484461860932,0.802236076765003,,,,,,,0.5519630484988453,0.7606419148646811,,0.0
63,0.8806224167274496,,,,,0.17563636363636365,0.8411627796513561,0.0,,0.20809248554913296,,,0.0,0.14814814814814814,0.9204730831973899,,0.907354758961681
64,0.6238200999444753,,,,,0.4384951881014873,0.8376716761343208,,,,,0.0,0.3333333333333333,,0.6201850656337422,,0.8483501683501683
65,0.5347501435956347,,,,,0.5669320157379449,0.7957572767636902,0.0,,,,,0.2378917378917379,0.0,0.50625,,0.22538860103626943
66,0.36555697823303457,,,,,0.1545253863134658,0.9463152965217762,,,,,,,0.0,0.9064965197215777,,0.9612302360840372
67,0.16839134524929444,,,,,0.13067400275103164,0.9214198546187722,,,0.2601010101010101,,,,0.14481897627965043,0.934297475896436,,0.8996421228965202
68,0.6633825944170771,,,,,0.20609137055837565,0.9048447056001919,,,0.23529411764705882,,,,0.24028268551236748,0.8923600209314495,,0.9053776866137518
69,0.8158342792281499,,,,,0.08389585342333655,0.9197623902828265,,,0.0,,,0.0,0.0,0.8967912971935278,,0.9686940966010733
70,,,,,,0.16589861751152074,0.9342987520953623,,,0.0,,,,0.24696356275303644,0.957735104091888,,0.9281637049003769
71,0.3755725190839695,,,,,0.7133563387452622,0.8080929357172989,,,,,,0.41379310344827586,,0.7134581705509901,,0.24079320113314448
