Image_Number,0_Dirt,1_Bush,2_Fence,3_Gravel,4_Water,5_Tree-trunk,6_Tree-Foliage,7_Other-object,8_Other-terrain,9_Rock,10_Ignore,11_Structure,12_Mud,13_Log,14_Grass,15_Background,16_Sky
186,0.8809091879201792,,,,,0.6214340786430224,0.8836789160336687,,,,,,0.410427807486631,,0.6483719368915744,,0.6666666666666666
187,0.0,,,,,0.7006224381357219,0.8648654453297825,,,,,,,,0.8357537031658437,,0.7018633540372671
188,0.7421625079974408,,,,,0.4806836569579288,0.7318482291610684,,,,,,0.46206896551724136,,0.8188024298524732,,0.0
189,0.89694254085398,,,,,0.4161927971838614,0.9017341040462428,,,,,,0.0,0.16666666666666666,0.8443187175860443,,0.9150069019917176
190,0.9034885000550237,,,,,0.7141887304820095,0.8695802546769376,0.8311991983075382,,,,,,,0.3325534759358289,,0.433
191,0.6626984126984127,,,,,0.28620480710967483,0.8391061876398953,0.7943166441136671,,0.0,,,0.05319148936170213,0.24623115577889448,0.9665948697865675,,0.9568112290804391
192,0.1346444780635401,,,0.698696574719612,,0.0,0.9520461878077772,,,,,,,0.15,0.901195219123506,,0.9692262355813758
193,0.7353115727002968,,,0.0,,0.730186050323744,0.8931763195575964,,,,,,0.0,0.0,0.757890090487751,,0.5449152542372881
194,0.41877058177826565,,,,,0.4305213464696223,0.8504434162328899,0.757898559496429,,,,,0.0,,0.7799829444142957,,0.0
195,0.5919701213818861,,,,,0.38095238095238093,0.9228116794786625,,,,,,,0.0,0.9440499857994887,,0.974356274024538
196,0.9571818114820547,,,,,0.5624756714674971,0.8668197140532372,,,,,,0.6021093000958773,,0.865234375,,0.7536986872265056
